"nome","partido","uf","cargo","sequencial"
"YVELISE MARCELINO SARTI","PV","SP","DEPUTADO FEDERAL",250000003941
"CIOMARA CECILIA FALASCO","PV","SP","DEPUTADO ESTADUAL",250000003942
"REGINA HELENA DOS SANTOS FUKUSIG","PV","SP","DEPUTADO FEDERAL",250000003943
"SANDRA APARECIDA FONSECA TROIA","PV","SP","DEPUTADO FEDERAL",250000003944
"MARLENE BERNARDINO","PV","SP","DEPUTADO ESTADUAL",250000003945
"CLAUDETE MARIA BENACCI","PEN","SP","DEPUTADO ESTADUAL",250000003946
"ANA DA SILVA FERNANDES","PV","SP","DEPUTADO ESTADUAL",250000003966
"CLAUDETE SAMPAIO DOS SANTOS","PV","SP","DEPUTADO ESTADUAL",250000003967
"ELISANGELA DE CARVALHO","PV","SP","DEPUTADO ESTADUAL",250000003968
"LUISA DA SILVA FERNANDES","PV","SP","DEPUTADO ESTADUAL",250000003969
"ELIANE CONCEIÇÃO SILVA MENDES","PMDB","SP","DEPUTADO ESTADUAL",250000003986
"SEVERINO CASSIANO DE ASSIS","PROS","SP","DEPUTADO ESTADUAL",250000003987
"BRUNA LEE LAGES DE ALMEIDA","PMDB","SP","DEPUTADO FEDERAL",250000004006
"MARIVALDO RODRIGUES DE SOUZA","PHS","SP","DEPUTADO FEDERAL",250000004026
"LAFAIETE PEREIRA BIET","PT","SP","DEPUTADO ESTADUAL",250000004027
"ROY NELSON PINTO","PR","SP","DEPUTADO ESTADUAL",250000004046
"TIYOKO HASHIMOTO","PR","SP","DEPUTADO ESTADUAL",250000004047
"ZENAIDE DAS DORES GERALDO","PMN","SP","DEPUTADO ESTADUAL",250000004048
"ZÉLIA PINTO DA SILVA","PSDC","SP","DEPUTADO FEDERAL",250000004066
"SONIA REGINA RODRIGUES BOSCARIOL","PSDC","SP","DEPUTADO FEDERAL",250000004067
"IZAMAR NUNES DA SILVA","PSDC","SP","DEPUTADO FEDERAL",250000004068
"ALVARO CESAR JORGE","PSDC","SP","DEPUTADO FEDERAL",250000004069
"DIOGO FERNANDO SIMPLICIO DA SILVA","PSDC","SP","DEPUTADO FEDERAL",250000004070
"ELISANGELA PAULA PEDREIRA ALVES","PSDC","SP","DEPUTADO ESTADUAL",250000004071
"MARGARETH INACIO FERREIRA","PSDC","SP","DEPUTADO ESTADUAL",250000004072
"NILTON ATILIO BRAGHETTO","PSDC","SP","DEPUTADO ESTADUAL",250000004073
"OSVALDO MARTINS BARBOSA JUNIOR","PSDC","SP","DEPUTADO ESTADUAL",250000004074
"LUIS UMBERTO IACOBELLI","PSDC","SP","DEPUTADO ESTADUAL",250000004075
"VANOVALDO MINATO","PSDC","SP","DEPUTADO ESTADUAL",250000004076
"JOSÉ MARCOS GONÇALVES DOS SANTOS","PSDC","SP","DEPUTADO ESTADUAL",250000004077
"DIULIANO DOS REIS DA SILVA","PSDC","SP","DEPUTADO ESTADUAL",250000004078
"DANILO FRANCISCO SIMPLICIO DA SILVA","PSDC","SP","DEPUTADO ESTADUAL",250000004079
"MAURA APARECIDA DE PAULA","PT","SP","DEPUTADO FEDERAL",250000004080
"MANOEL BATISTA DO PRADO","PTB","SP","DEPUTADO ESTADUAL",250000004081
"IVONETE VERÍSSIMO SANTIAGO","PSB","SP","DEPUTADO FEDERAL",250000004082
"DAYSE CRISTINA RODRIGUES DA SILVA","PSB","SP","DEPUTADO FEDERAL",250000004083
"EVANDA BENTO DE OLIVEIRA","PPL","SP","DEPUTADO ESTADUAL",250000004084
"IGNEZ BEZERRA DALBERTO","PMDB","SP","DEPUTADO FEDERAL",250000004085
"SINÉSIA LOPES","PTC","SP","DEPUTADO ESTADUAL",250000004088
"NUBIA ROSELI DE LIMA PEREIRA","PTC","SP","DEPUTADO FEDERAL",250000004089
"LAURO DE MORAES FILHO","PTC","SP","DEPUTADO FEDERAL",250000004090
"WANDERLEY MADEIRA ADÃO","PTN","SP","DEPUTADO ESTADUAL",250000004091
"WELLINGTON DE JESUS PINTO","PTC","SP","DEPUTADO ESTADUAL",250000004092
"LUIZ CARLOS DA SILVA","PTN","SP","DEPUTADO FEDERAL",250000004093
"DULCIMARA FÁTIMA DE OLIVEIRA EVANGELISTA","PEN","SP","DEPUTADO FEDERAL",250000004106
"MARCELO SOARES DE ALMEIDA","PV","SP","DEPUTADO FEDERAL",250000004126
"CLAUDENICE DA SILVA BONATE","PV","SP","DEPUTADO FEDERAL",250000004147
"JOSÉ DA CRUZ VALCACI","PV","SP","DEPUTADO FEDERAL",250000004148
"DAMIÃO JOSÉ DA SILVA","PV","SP","DEPUTADO FEDERAL",250000004166
"PAOLA ELIDE CHIARELLO","PV","SP","DEPUTADO FEDERAL",250000004167
"JOSÉ TRINDADE CELIS","PV","SP","DEPUTADO ESTADUAL",250000004168
"GUSTAVO VASQUES BITENCOURT","PRP","SP","DEPUTADO FEDERAL",250000004186
"LAURINDO NUNES SABBATINI","PRP","SP","DEPUTADO FEDERAL",250000004187
"JULIO OLIVEIRA SANCHES","PRB","SP","DEPUTADO FEDERAL",250000004206
"EDIVALDO SOARES LEANDRO","PSTU","SE","SENADOR",260000000001
"EDILSON PROFIRO DOS SANTOS","PSTU","SE","1º SUPLENTE",260000000002
"ERCILIO BISPO DOS SANTOS","PSTU","SE","2º SUPLENTE",260000000003
"ODAIR AMBROSIO","PSOL","SE","DEPUTADO FEDERAL",260000000004
"SÔNIA MEIRE SANTOS AZEVEDO DE JESUS","PSOL","SE","GOVERNADOR",260000000005
"EMANOEL MESSIAS COSTA","PSOL","SE","DEPUTADO FEDERAL",260000000006
"JOSÉ JORGE BATISTA DOS SANTOS","PSOL","SE","DEPUTADO ESTADUAL",260000000007
"JOSÉ RONALDO SILVA DA ROCHA","PSOL","SE","DEPUTADO ESTADUAL",260000000008
"FRANCISCO JOSÉ RIBEIRO DE FREITAS","PSOL","SE","DEPUTADO ESTADUAL",260000000009
"JOSEFA APARECIDA BATISTA SANTOS RIBEIRO","PSOL","SE","DEPUTADO FEDERAL",260000000010
"JOSÉ LAURÊNCIO SANTOS LISBÔA","PSOL","SE","DEPUTADO FEDERAL",260000000011
"EDER MATOS MARTINS","PSOL","SE","DEPUTADO FEDERAL",260000000012
"RAFAEL BARBOSA DOS SANTOS","PSOL","SE","DEPUTADO ESTADUAL",260000000013
"NEUSA MARIA DE PINA","PSOL","SE","DEPUTADO ESTADUAL",260000000014
"EDMILSON JOSÉ DOS SANTOS","PSOL","SE","DEPUTADO ESTADUAL",260000000015
"PAULO ROBERTO DOS SANTOS AGUIAR","PSTU","SE","VICE-GOVERNADOR",260000000016
"ANTONIO JUAREZ SILVA LEITE","PSOL","SE","DEPUTADO ESTADUAL",260000000017
"BARBARA NASCIMENTO DE OLIVEIRA","PSOL","SE","DEPUTADO ESTADUAL",260000000018
"LUCELI ALVES PEREIRA","PSOL","SE","DEPUTADO ESTADUAL",260000000019
"FLAVIANO CORREIA CARDOSO","PSOL","SE","DEPUTADO FEDERAL",260000000020
"MONASHINE SANTOS MODESTO","PSOL","SE","DEPUTADO FEDERAL",260000000021
"EDSON DE SOUZA PEREIRA","PSOL","SE","DEPUTADO FEDERAL",260000000022
"ISAIAS SILVA SANTOS","PSOL","SE","DEPUTADO FEDERAL",260000000023
"VERA LUCIA PEREIRA DA SILVA SALGADO","PSTU","SE","DEPUTADO FEDERAL",260000000024
"ELINOS SABINO DOS SANTOS","PSTU","SE","DEPUTADO ESTADUAL",260000000025
"ERILIO BISPO DOS SANTOS","PSTU","SE","DEPUTADO ESTADUAL",260000000026
"JOSE FRANCISCO DOS SANTOS OLIVEIRA","PSTU","SE","DEPUTADO ESTADUAL",260000000027
"MERIENY CALHEIROS GATTO","PSTU","SE","DEPUTADO ESTADUAL",260000000028
"VALERIA LEZZIANE DOS SANTOS SILVA","PSTU","SE","DEPUTADO ESTADUAL",260000000029
"ALLANA DO NASCIMENTO SANTOS","PCB","SE","DEPUTADO FEDERAL",260000000030
"FRANCISCO MONTEIRO DE FARIAS","PCB","SE","DEPUTADO FEDERAL",260000000031
"JORGE LUIZ TELES SOARES","PCB","SE","DEPUTADO FEDERAL",260000000032
"JOSÉ ANTÔNIO MARQUES DE OLIVEIRA","PCB","SE","SENADOR",260000000036
"CLELIA DOS SANTOS MELO","PCB","SE","1º SUPLENTE",260000000037
"RENALDO SANTOS SILVA","PCB","SE","2º SUPLENTE",260000000038
"ROBSON GONÇALVES DAS CHAGAS","PRTB","SE","DEPUTADO FEDERAL",260000000039
"RITA DE CASSIA SANTOS","PRTB","SE","DEPUTADO FEDERAL",260000000040
"SYDNEY MARINHO DO PASSO JUNIOR","PRTB","SE","DEPUTADO FEDERAL",260000000041
"DUILA MARIA JESUS OLIVEIRA","PRTB","SE","DEPUTADO FEDERAL",260000000042
"SANDRA GLACY DA SILVA","PRTB","SE","DEPUTADO FEDERAL",260000000043
"PAULO VIEIRA DOS ANJOS","PRTB","SE","DEPUTADO FEDERAL",260000000044
"ANDRE LUIS SANTOS","PRTB","SE","DEPUTADO FEDERAL",260000000045
"LUIZ MANOEL SANTOS","PRTB","SE","DEPUTADO FEDERAL",260000000046
"JULIO CEZAR DUARTE DE MENESES","PRTB","SE","DEPUTADO FEDERAL",260000000047
"ORLANDO BISPO DE LISBOA","PMN","SE","DEPUTADO ESTADUAL",260000000048
"EDGARD MENEZES SILVA FILHO","PMN","SE","DEPUTADO ESTADUAL",260000000049
"KLECIUS LUDUVICE RODRIGUES","PMN","SE","DEPUTADO ESTADUAL",260000000050
"JOAO RODRIGUES FERREIRA FILHO","PMN","SE","DEPUTADO ESTADUAL",260000000051
"JOSE BISPO DOS SANTOS","PPS","SE","DEPUTADO ESTADUAL",260000000052
"DANIEL DE OLIVEIRA PODEROSO","PV","SE","DEPUTADO ESTADUAL",260000000053
"REYNALDO NUNES DE MORAIS","PV","SE","DEPUTADO ESTADUAL",260000000054
"MARIA DA CONCEICAO DA SILVA","PV","SE","DEPUTADO ESTADUAL",260000000055
"SILVIO PEREIRA DO CARMO","PV","SE","DEPUTADO ESTADUAL",260000000056
"REINATO RODRIGUES DOS SANTOS","PMN","SE","DEPUTADO ESTADUAL",260000000057
"LUCIVALDO SOLEDADE DOS SANTOS","PMN","SE","DEPUTADO ESTADUAL",260000000058
"MARIA AUGUSTA MENEZES SANTOS","PMN","SE","DEPUTADO ESTADUAL",260000000059
"EVERALDO JOSE SILVA","PPS","SE","DEPUTADO ESTADUAL",260000000060
"ELIZABETE SIMPLICIO","PMN","SE","DEPUTADO ESTADUAL",260000000061
"MARIA CICERA DOS SANTOS","PMN","SE","DEPUTADO ESTADUAL",260000000062
"JUDITH ESMERALDINA SIMPLICIO","PMN","SE","DEPUTADO ESTADUAL",260000000063
"JOSE JOB DE CARVALHO FILHO","PPS","SE","DEPUTADO ESTADUAL",260000000064
"PAULO ROBERTO DE ALMEIDA TEIXEIRA","PMN","SE","DEPUTADO FEDERAL",260000000065
"CLOVIS LAPA DE SOUZA","PMN","SE","DEPUTADO FEDERAL",260000000066
"ANTONIO LUIZ DOS SANTOS","PMN","SE","DEPUTADO FEDERAL",260000000067
"ESTEVISON DOS SANTOS NEO","PMN","SE","DEPUTADO FEDERAL",260000000068
"JOSE ALVES BARBOSA","PMN","SE","DEPUTADO FEDERAL",260000000069
"MICHELLE MONTEIRO SIMPLICIO","PMN","SE","DEPUTADO FEDERAL",260000000070
"ERICA MONTEIRO SIMPLICIO","PMN","SE","DEPUTADO FEDERAL",260000000071
"KEYLLA CRISTINE LIMA SUICA","PMN","SE","DEPUTADO FEDERAL",260000000072
"AIRTON COSTA SANTOS","PPL","SE","GOVERNADOR",260000000073
"JOSE VIEIRA DA SILVA FILHO","PPL","SE","VICE-GOVERNADOR",260000000074
"JACKSON BARRETO DE LIMA","PMDB","SE","GOVERNADOR",260000000077
"BELIVALDO CHAGAS SILVA","PSB","SE","VICE-GOVERNADOR",260000000078
"ROGÉRIO CARVALHO SANTOS","PT","SE","SENADOR",260000000079
"GILBERTO DOS SANTOS","PT","SE","1º SUPLENTE",260000000080
"IVAN SANTOS LEITE","PRB","SE","2º SUPLENTE",260000000081
"MARIA DO CARMO DO NASCIMENTO ALVES","DEM","SE","SENADOR",260000000082
"RICARDO BARRETO FRANCO","PTB","SE","1º SUPLENTE",260000000083
"VIRGINIO JOSÉ DE CARVALHO NETO","PSC","SE","2º SUPLENTE",260000000084
"EDUARDO ALVES DO AMORIM","PSC","SE","GOVERNADOR",260000000085
"AUGUSTO DO PRADO FRANCO NETO","PSDB","SE","VICE-GOVERNADOR",260000000086
"JOSÉ DE ARAÚJO MENDONÇA SOBRINHO","DEM","SE","DEPUTADO FEDERAL",260000000087
"JOSILDA ALICE DA GRAÇA MONTEIRO","DEM","SE","DEPUTADO FEDERAL",260000000088
"DANIELA DOS SANTOS FORTES","PR","SE","DEPUTADO FEDERAL",260000000089
"ADELSON BARRETO DOS SANTOS","PTB","SE","DEPUTADO FEDERAL",260000000090
"LAÉRCIO JOSÉ DE OLIVEIRA","SD","SE","DEPUTADO FEDERAL",260000000091
"JOSÉ AMÉRICO BARRETO","SD","SE","DEPUTADO FEDERAL",260000000092
"ANTÔNIO MONTEIRO DA SILVA NETO","PP","SE","DEPUTADO FEDERAL",260000000093
"ANA KELLY DE JESUS ANDRADE","PSL","SE","DEPUTADO FEDERAL",260000000094
"JOSELITO REZENDE","PV","SE","DEPUTADO FEDERAL",260000000095
"ARACÍ BISPO DO NASCIMENTO","PP","SE","DEPUTADO FEDERAL",260000000096
"ANTONIO DOS SANTOS LEITE","PV","SE","DEPUTADO FEDERAL",260000000097
"NILSON NASCIMENTO LIMA","PPS","SE","DEPUTADO FEDERAL",260000000098
"ANDRE LUIS DANTAS FERREIRA","PSC","SE","DEPUTADO FEDERAL",260000000099
"ANTÔNIO SAMARONE DE SANTANA","PPS","SE","DEPUTADO FEDERAL",260000000100
"RAIMUNDO GUIMARÃES PRIMO","PPS","SE","DEPUTADO FEDERAL",260000000101
"MARIA DAS GRAÇAS SANTOS BARROS","PEN","SE","DEPUTADO FEDERAL",260000000102
"ROQUE ESTEVAM DA CRUZ","PEN","SE","DEPUTADO FEDERAL",260000000103
"AVILETE SILVA CRUZ","PHS","SE","DEPUTADO FEDERAL",260000000104
"SAMUEL CARVALHO DOS SANTOS JUNIOR","PSDB","SE","DEPUTADO FEDERAL",260000000105
"ADIERSON CARNEIRO MONTEIRO","PSDB","SE","DEPUTADO FEDERAL",260000000106
"GRACE VAHLE FRANCO","PSDB","SE","DEPUTADO FEDERAL",260000000107
"LAURO ROCHA DE ANDRADE","PSDB","SE","DEPUTADO FEDERAL",260000000108
"LAELSO EDMILSON COSTA DOS SANTOS","PSC","SE","DEPUTADO FEDERAL",260000000109
"MARIA LÚCIA DA COSTA","PV","SE","DEPUTADO FEDERAL",260000000110
"LOURDES GORETTI DE OLIVEIRA REIS","DEM","SE","DEPUTADO ESTADUAL",260000000111
"AUGUSTO BEZERRA DE ASSIS FILHO","DEM","SE","DEPUTADO ESTADUAL",260000000112
"JOSENITO VITALE DE JESUS","DEM","SE","DEPUTADO ESTADUAL",260000000113
"WALDEMAR SILVA CARVALHO NETO","DEM","SE","DEPUTADO ESTADUAL",260000000114
"ASTROGILDO VIEIRA SANTOS","DEM","SE","DEPUTADO ESTADUAL",260000000115
"OSMAILDA RODRIGUES FARIAS SOUZA","DEM","SE","DEPUTADO ESTADUAL",260000000116
"CARLOS FRANCELINO DOS SANTOS","DEM","SE","DEPUTADO ESTADUAL",260000000117
"ANTONIO VALDIONE DE SÁ","DEM","SE","DEPUTADO ESTADUAL",260000000118
"ROSELI SANTOS FREIRE","DEM","SE","DEPUTADO ESTADUAL",260000000119
"RAIMUNDO LIMA VIEIRA","PSL","SE","DEPUTADO ESTADUAL",260000000120
"ROZANGELA DIOLINDA DA SILVA LIMA","PSL","SE","DEPUTADO ESTADUAL",260000000121
"ANA MARIA SILVA SANTOS","PSL","SE","DEPUTADO ESTADUAL",260000000122
"GILMAR JOSÉ FAGUNDES DE CARVALHO","SD","SE","DEPUTADO ESTADUAL",260000000123
"TIJOI BARRETO EVANGELISTA","PSL","SE","DEPUTADO ESTADUAL",260000000124
"MARCELLO AUGUSTO ANCHIETA SANTOS","PSL","SE","DEPUTADO ESTADUAL",260000000125
"ROBERTO ALVES GUIMARÃES","PSL","SE","DEPUTADO ESTADUAL",260000000126
"JOSÉ VALMIR MONTEIRO","PSC","SE","DEPUTADO ESTADUAL",260000000127
"JAILSON NUNES DOS SANTOS","PSL","SE","DEPUTADO ESTADUAL",260000000128
"VENÂNCIO FONSECA FILHO","PP","SE","DEPUTADO ESTADUAL",260000000129
"MARIA VIEIRA DE MENDONÇA","PP","SE","DEPUTADO ESTADUAL",260000000130
"ZECA RAMOS DA SILVA","PSC","SE","DEPUTADO ESTADUAL",260000000131
"JOSÉ MILTON ALVES DOS SANTOS","PSL","SE","DEPUTADO ESTADUAL",260000000132
"ERNANDES GOMES DE OLIVEIRA","SD","SE","DEPUTADO ESTADUAL",260000000133
"LUIZ CARLOS NUNES SANTOS","SD","SE","DEPUTADO ESTADUAL",260000000134
"ANTONIO DOS SANTOS","PSC","SE","DEPUTADO ESTADUAL",260000000135
"PAULO HAGENBECK FILHO","PT do B","SE","DEPUTADO ESTADUAL",260000000136
"LAILTON DE SOUZA AGUIAR","PR","SE","DEPUTADO ESTADUAL",260000000137
"JOSÉ ANCHIETA AMORIM CUNHA","PSL","SE","DEPUTADO ESTADUAL",260000000138
"ELMO RODRIGUES SANTOS DA PAIXÃO","PR","SE","DEPUTADO ESTADUAL",260000000139
"DANIERICA DO CARMO VALENÇA DE JESUS","SD","SE","DEPUTADO ESTADUAL",260000000140
"SAMUEL ALVES BARRETO","PSL","SE","DEPUTADO ESTADUAL",260000000141
"MARIA JOSÉ OLIVEIRA DOS SANTOS","PTC","SE","DEPUTADO ESTADUAL",260000000142
"JORGIVALDO BARBOZA SANTOS","PTC","SE","DEPUTADO ESTADUAL",260000000143
"VANDERBAL MARINHO MENEZES DE ANDRADE","PTC","SE","DEPUTADO ESTADUAL",260000000144
"DANIEL CRUZ FORTES","PTC","SE","DEPUTADO ESTADUAL",260000000145
"EDMILSON BATISTA BARROS","PTC","SE","DEPUTADO ESTADUAL",260000000146
"GILSON ANDRADE DE OLIVEIRA","PTC","SE","DEPUTADO ESTADUAL",260000000147
"CESAR FONSECA MANDARINO","PTC","SE","DEPUTADO ESTADUAL",260000000148
"ENIO FREIRE LOBO","PTC","SE","DEPUTADO ESTADUAL",260000000149
"GEORGEO ANTONIO CESPEDES PASSOS","PTC","SE","DEPUTADO ESTADUAL",260000000150
"KRISVANIA BARBOSA DA SILVA","PTC","SE","DEPUTADO ESTADUAL",260000000151
"REINALDO MOURA FERREIRA","PSC","SE","DEPUTADO ESTADUAL",260000000152
"GIVANILDO BATISTA DA SILVA","PSL","SE","DEPUTADO ESTADUAL",260000000153
"GIRLEIDE MARIA TAVARES","PR","SE","DEPUTADO ESTADUAL",260000000154
"MARIA DO CARMO MOTA DE OLIVEIRA","SD","SE","DEPUTADO ESTADUAL",260000000155
"SERGIO RICARDO DANTAS SANTOS","PSC","SE","DEPUTADO ESTADUAL",260000000156
"DANILO SANTOS DE MATOS","PTB","SE","DEPUTADO ESTADUAL",260000000157
"JACIRA DA SILVA DE JESUS","PSC","SE","DEPUTADO ESTADUAL",260000000158
"LIZANDRA OLIVEIRA RIBEIRO","PSC","SE","DEPUTADO ESTADUAL",260000000159
"IÊDA SUZANA WALOIS RODRIGUES NASCIMENTO","PSDB","SE","DEPUTADO ESTADUAL",260000000160
"FERNANDO MEDAU","PSDB","SE","DEPUTADO ESTADUAL",260000000161
"CICERO TIMOTEO DA SILVA","PSDB","SE","DEPUTADO ESTADUAL",260000000162
"CRISTIANO LIMA SANTOS","PSDB","SE","DEPUTADO ESTADUAL",260000000163
"BRUNO VIEIRA DORIA","PSDB","SE","DEPUTADO ESTADUAL",260000000164
"VANETE SANTOS","PSDB","SE","DEPUTADO ESTADUAL",260000000165
"PEDRO FIRMINO DE ANDRADE","PSDB","SE","DEPUTADO ESTADUAL",260000000166
"MARIA LUIZA MOREIRA","PSC","SE","DEPUTADO ESTADUAL",260000000167
"REJANE MELO DO ESPIRITO SANTO","PTB","SE","DEPUTADO ESTADUAL",260000000168
"JOSÉ EDIVAN DO AMORIM","PR","SE","DEPUTADO ESTADUAL",260000000169
"AIRECÊ HOZANA SANTOS RAIMUNDO","PR","SE","DEPUTADO ESTADUAL",260000000170
"ALBERTO DOS SANTOS","PTN","SE","GOVERNADOR",260000000171
"JOSE WELLINGTON DE OLIVEIRA","PTN","SE","VICE-GOVERNADOR",260000000172
"LION GARCEZ SCHUSTER","PTN","SE","DEPUTADO FEDERAL",260000000173
"CRISTOVAO JOSE FONTES DE SOUSA JUNIOR","PDT","SE","DEPUTADO FEDERAL",260000000174
"MARIA JOSE VIEIRA DA SILVA SOUZA","PDT","SE","DEPUTADO FEDERAL",260000000175
"UCLESIO BARRETO LIMA","PDT","SE","DEPUTADO FEDERAL",260000000176
"FÁBIO DE ALMEIDA REIS","PMDB","SE","DEPUTADO FEDERAL",260000000177
"LARISSA LIMA DA SILVA","PMDB","SE","DEPUTADO FEDERAL",260000000178
"JULIO CESAR DE ARAUJO MENEZES","PMDB","SE","DEPUTADO FEDERAL",260000000179
"EDVALDO NOGUEIRA FILHO","PC do B","SE","DEPUTADO FEDERAL",260000000180
"VANESSA DOS SANTOS GOMES","PC do B","SE","DEPUTADO FEDERAL",260000000181
"ANTONIO CARLOS VALADARES FILHO","PSB","SE","DEPUTADO FEDERAL",260000000182
"CARLOS AUGUSTO FERREIRA","PSB","SE","DEPUTADO FEDERAL",260000000183
"FÁBIO CRUZ MITIDIERI","PSD","SE","DEPUTADO FEDERAL",260000000184
"ANTONIO ESTRELLA DANTAS","PSD","SE","DEPUTADO FEDERAL",260000000185
"JOSE ALBERTO BATISTA ROCHA","PSD","SE","DEPUTADO FEDERAL",260000000186
"MARIA LÚCIA MENDES DA SILVA LAPA","PROS","SE","DEPUTADO FEDERAL",260000000187
"JOÃO BOSCO DA COSTA","PROS","SE","DEPUTADO FEDERAL",260000000188
"JOÃO SOMARIVA DANIEL","PT","SE","DEPUTADO FEDERAL",260000000189
"MÁRCIO COSTA MACÊDO","PT","SE","DEPUTADO FEDERAL",260000000190
"EMERSON FERREIRA DA COSTA","PT","SE","DEPUTADO FEDERAL",260000000191
"MARIA DE FÁTIMA ANDREA DOS SANTOS","PT","SE","DEPUTADO FEDERAL",260000000192
"JOSÉ IRAN BARBOSA FILHO","PT","SE","DEPUTADO FEDERAL",260000000193
"PATRICIA SANTOS CHIRIFE","PRP","SE","DEPUTADO FEDERAL",260000000194
"ROMILDO FEITOSA DE ALMEIDA","PRP","SE","DEPUTADO FEDERAL",260000000195
"JOANA DARC DE ANDRADE ALMEIDA","PRB","SE","DEPUTADO FEDERAL",260000000196
"JONY MARCOS DE SOUZA ARAÚJO","PRB","SE","DEPUTADO FEDERAL",260000000197
"ADINALDO DO NASCIMENTO SANTOS","PC do B","SE","DEPUTADO ESTADUAL",260000000198
"ALVACY DE SÁ GOUVEIA","PC do B","SE","DEPUTADO ESTADUAL",260000000199
"EDY MEIRE SANTOS DA SILVA","PC do B","SE","DEPUTADO ESTADUAL",260000000200
"INALDO LUIS DA SILVA","PC do B","SE","DEPUTADO ESTADUAL",260000000201
"JOSEANE MACIEL DE BRITO SOUZA","PC do B","SE","DEPUTADO ESTADUAL",260000000202
"MORITOS DA SILVA MATOS","PROS","SE","DEPUTADO ESTADUAL",260000000203
"ISA MARIA FROES BOMFIM NERI","PROS","SE","DEPUTADO ESTADUAL",260000000204
"CARLOS ANTONIO DOS SANTOS","PROS","SE","DEPUTADO ESTADUAL",260000000205
"ISMAEL DE OLIVEIRA REZENDE","PROS","SE","DEPUTADO ESTADUAL",260000000206
"MARIA RIVANDETE ANDRADE","PROS","SE","DEPUTADO ESTADUAL",260000000207
"JOSÉ SANTANA OLAVO","PRB","SE","DEPUTADO ESTADUAL",260000000208
"MARCOS BATISTA DOS SANTOS","PRB","SE","DEPUTADO ESTADUAL",260000000209
"CARLOS AUGUSTO FEITOSA MAGALHÃES CARNEIRO","PRB","SE","DEPUTADO ESTADUAL",260000000210
"EDINEIDE ALVES RODRIGUES FERREIRA","PRB","SE","DEPUTADO ESTADUAL",260000000211
"LUIS AMÉRICO RIBEIRO DE OLIVEIRA","PRB","SE","DEPUTADO ESTADUAL",260000000212
"JOSE ROBERTO FERREIRA","PRB","SE","DEPUTADO ESTADUAL",260000000213
"JAIRO SANTANA DA SILVA","PRB","SE","DEPUTADO ESTADUAL",260000000214
"DIÓGENES JOSÉ DE OLIVEIRA ALMEIDA","PRP","SE","DEPUTADO ESTADUAL",260000000215
"ARMANDO BATALHA DE GOES JUNIOR","PRP","SE","DEPUTADO ESTADUAL",260000000216
"CLAUDIA RITA SANTOS DE OLIVEIRA","PRP","SE","DEPUTADO ESTADUAL",260000000217
"JESSICA DANTAS FRANÇA","PRP","SE","DEPUTADO ESTADUAL",260000000218
"ALFREDO SANTOS DE SANTANA","PDT","SE","DEPUTADO ESTADUAL",260000000219
"JULIANNE PEREIRA BASTOS DE SANTANA","PDT","SE","DEPUTADO ESTADUAL",260000000220
"SILVIA TEREZA FONTES CALDAS","PDT","SE","DEPUTADO ESTADUAL",260000000221
"MARIVALDA DA CRUZ","PDT","SE","DEPUTADO ESTADUAL",260000000222
"MARIA ALVANI SANTOS","PDT","SE","DEPUTADO ESTADUAL",260000000223
"SANDRO PLACIDO DOS SANTOS","PDT","SE","DEPUTADO ESTADUAL",260000000224
"ROBERTO SOUZA LIMA","PROS","SE","DEPUTADO ESTADUAL",260000000225
"IZAIAS ALMEIDA SANTOS","PROS","SE","DEPUTADO ESTADUAL",260000000226
"ALEXSANDRO DOS SANTOS","PROS","SE","DEPUTADO ESTADUAL",260000000227
"ROBSON COSTA VIANA","PMDB","SE","DEPUTADO ESTADUAL",260000000232
"JOSÉ DE OLIVEIRA GUIMARÃES","PMDB","SE","DEPUTADO ESTADUAL",260000000233
"MÔNICA MARIA SANTANA MANGUEIRA","PMDB","SE","DEPUTADO ESTADUAL",260000000234
"SANDRA SANTOS DE CARVALHO","PMDB","SE","DEPUTADO ESTADUAL",260000000235
"LUCIANO BISPO DE LIMA","PMDB","SE","DEPUTADO ESTADUAL",260000000236
"ANTÔNIO CARLOS LEITE FRANCO SOBRINHO","PMDB","SE","DEPUTADO ESTADUAL",260000000237
"JOSÉ ALMEIDA LIMA","PMDB","SE","DEPUTADO ESTADUAL",260000000238
"LUIZ GARIBALDE RABELO DE MENDONÇA","PMDB","SE","DEPUTADO ESTADUAL",260000000239
"MARCOS ANTÔNIO DE AZEVEDO SANTANA","PMDB","SE","DEPUTADO ESTADUAL",260000000240
"JOSÉ DOMINGOS MACHADO SOARES","PT","SE","DEPUTADO ESTADUAL",260000000241
"EMMANUEL DA SILVA NASCIMENTO","PT","SE","DEPUTADO ESTADUAL",260000000242
"SILVIO ALVES DOS SANTOS","PT","SE","DEPUTADO ESTADUAL",260000000243
"FRANCISCO GUALBERTO DA ROCHA","PT","SE","DEPUTADO ESTADUAL",260000000244
"ANA LÚCIA VIEIRA MENEZES","PT","SE","DEPUTADO ESTADUAL",260000000245
"MARIA CONCEIÇÃO VIEIRA SANTOS","PT","SE","DEPUTADO ESTADUAL",260000000246
"LUIZ ANTÔNIO MITIDIERI","PSD","SE","DEPUTADO ESTADUAL",260000000247
"JEFERSON LUIZ DE ANDRADE","PSD","SE","DEPUTADO ESTADUAL",260000000248
"LUIZ AUGUSTO CARVALHO RIBEIRO FILHO","PSD","SE","DEPUTADO ESTADUAL",260000000249
