nome,partido,uf,cargo,sequencial
"ANTONIO SOARES DOS SANTOS","PT do B",MG,"DEPUTADO ESTADUAL",130000001668
"ANTONIO OSMAR CORGOSINHO","PT do B",MG,"DEPUTADO ESTADUAL",130000001667
"ANTONIO FERREIRA DA SILVA","PT do B",MG,"DEPUTADO ESTADUAL",130000001666
"ANDERSON CESAR MOURA DE ASSIS","PT do B",MG,"DEPUTADO ESTADUAL",130000001665
"ANA CLAUDIA GARCIA DE FARIA","PT do B",MG,"DEPUTADO ESTADUAL",130000001664
"ANA AMELIA DE FATIMA DUARTE","PT do B",MG,"DEPUTADO ESTADUAL",130000001663
"ALMIR PEREIRA DA SILVA","PT do B",MG,"DEPUTADO ESTADUAL",130000001662
"AIRTON DE OLIVEIRA PINHAL","PT do B",MG,"DEPUTADO ESTADUAL",130000001661
"ADAUTO JORGE BRASIL DO AMARAL","PT do B",MG,"DEPUTADO ESTADUAL",130000001660
"ADRIANA DO CARMO PERES","PT do B",MG,"DEPUTADO ESTADUAL",130000001659
"VITOR DO CARMO CARNEIRO",PHS,MG,"DEPUTADO ESTADUAL",130000001658
"ENILSON DE PAULA RAMOS",PHS,MG,"DEPUTADO ESTADUAL",130000001657
"DIANA ROSS MIGUEL COELHO",PHS,MG,"DEPUTADO ESTADUAL",130000001656
"WILSON TERRA",PRP,MG,"DEPUTADO ESTADUAL",130000001655
"ALFREDO TEIXEIRA DE LIMA FILHO",PRP,MG,"DEPUTADO ESTADUAL",130000001654
"MAURO CESAR CUSTODIO SANTOS",PRP,MG,"DEPUTADO ESTADUAL",130000001653
"FERNANDO DE JESUS SILVA",PRP,MG,"DEPUTADO ESTADUAL",130000001652
"MARILIA DE DIRCEU PEDROSO",PEN,MG,"DEPUTADO ESTADUAL",130000001650
"ELZA CRISÓSTOMO DOS SANTOS",PEN,MG,"DEPUTADO ESTADUAL",130000001649
"WAGNER AFONSO DE FARIA",PEN,MG,"DEPUTADO ESTADUAL",130000001648
"THIAGO WILLKER CORDEIRO",PEN,MG,"DEPUTADO ESTADUAL",130000001647
"THIAGO COIMBRA SILVA",PEN,MG,"DEPUTADO ESTADUAL",130000001646
"SIRLENE ALVES PRIMO XAVIER",PEN,MG,"DEPUTADO ESTADUAL",130000001645
"SEBASTIAO NAVES DE OLIVEIRA",PEN,MG,"DEPUTADO ESTADUAL",130000001644
"RUBENS HERBERT BATISTA MIRANDA",PEN,MG,"DEPUTADO ESTADUAL",130000001643
"ROSILEY GONÇALVES DA SILVA",PEN,MG,"DEPUTADO ESTADUAL",130000001642
"RONALDO CALDAS DO NASCIMENTO",PEN,MG,"DEPUTADO ESTADUAL",130000001641
"ROGERIO CAMPOS MACHADO",PEN,MG,"DEPUTADO ESTADUAL",130000001640
"REJANE APARECIDA GONÇALVES DA SILVA",PEN,MG,"DEPUTADO ESTADUAL",130000001639
"RAMIRO DE OLIVEIRA CÉSAR",PEN,MG,"DEPUTADO ESTADUAL",130000001638
"PATRICIA MARIA COUTINHO NESSIM",PEN,MG,"DEPUTADO ESTADUAL",130000001637
"NILSON PEREIRA DOS SANTOS",PEN,MG,"DEPUTADO ESTADUAL",130000001636
"MAURICIO DA SILVA MAGALHAES",PEN,MG,"DEPUTADO ESTADUAL",130000001635
"MARIA DAS GRAÇAS LIMA DE OLIVEIRA",PEN,MG,"DEPUTADO ESTADUAL",130000001634
"MARIA ANGÉLICA VIEIRA ANTUNES",PEN,MG,"DEPUTADO ESTADUAL",130000001633
"BERNARDO JUNQUEIRA E RENÓ GUEDES",PHS,MG,"DEPUTADO ESTADUAL",130000001557
"AÉCIO XAVIER SILVA",PHS,MG,"DEPUTADO ESTADUAL",130000001556
"CLESIO REZENDE COSTA",PSL,MG,"DEPUTADO FEDERAL",130000001410
"CLAUDINE BENEDITO BATALHA",PSL,MG,"DEPUTADO FEDERAL",130000001409
"ANDREIA MARTINS DE SOUZA BOTELHO",PSL,MG,"DEPUTADO FEDERAL",130000001408
"ALEXANDRE RAIMUNDO BARROS LIMA",PSL,MG,"DEPUTADO FEDERAL",130000001407
"WALTER RODRIGUES FILHO",PSL,MG,"DEPUTADO ESTADUAL",130000001406
"SERGIO PEREIRA DOS SANTOS",PSL,MG,"DEPUTADO ESTADUAL",130000001405
"ROVILSON DE LIMA",PSL,MG,"DEPUTADO ESTADUAL",130000001404
"ROGERIO GOMES SANDI",PSL,MG,"DEPUTADO ESTADUAL",130000001403
"RODNEI ALVES PINTO",PSL,MG,"DEPUTADO ESTADUAL",130000001402
"REINATO VIEIRA DE AZEVEDO",PSL,MG,"DEPUTADO ESTADUAL",130000001401
"MESSIAS DE FATIMA CORREA",PSL,MG,"DEPUTADO ESTADUAL",130000001400
"MARCOS PAULO SILVEIRA CARVALHO ABREU",PSL,MG,"DEPUTADO ESTADUAL",130000001399
"MARCILIO HORACIO MENDES",PSL,MG,"DEPUTADO ESTADUAL",130000001398
"JOAO IZAEL QUERINO COELHO",PSL,MG,"DEPUTADO ESTADUAL",130000001397
"IVANI DE PAULA MARTINS",PSL,MG,"DEPUTADO ESTADUAL",130000001396
"GEORGE EDUARDO VIEIRA",PSL,MG,"DEPUTADO ESTADUAL",130000001395
"FABIO ARAUJO DE ANDRADE",PSL,MG,"DEPUTADO ESTADUAL",130000001394
"DELCINEIA SANTOS SILVA",PSL,MG,"DEPUTADO ESTADUAL",130000001393
"CASSIA MARIA BARBOSA",PSL,MG,"DEPUTADO ESTADUAL",130000001392
"ARNALDO GONTIJO DE FREITAS",PSL,MG,"DEPUTADO ESTADUAL",130000001391
"MAGNOLIA RODRIGUES DE SOUZA",PSL,MG,"DEPUTADO FEDERAL",130000001390
"LUIS ANTONIO BATISTA",PSL,MG,"DEPUTADO FEDERAL",130000001389
"LARISSA AUGUSTA LOPES DA SILVA",PSL,MG,"DEPUTADO FEDERAL",130000001388
"RELINA CONRADT LEMES",PTC,MG,"DEPUTADO ESTADUAL",130000001516
"SÔNIA APARECIDA GOMES DAMASCENO",PTC,MG,"DEPUTADO ESTADUAL",130000001515
"SILVANA MONTEIRO ZANDONA DE CARVALHO",PTC,MG,"DEPUTADO ESTADUAL",130000001514
"PRISCILA FRANCO HERMSDORF",PTC,MG,"DEPUTADO ESTADUAL",130000001513
"JULIO ALVES DA SILVA",PSC,MG,"DEPUTADO FEDERAL",130000001512
"JULIANA DE ALMEIDA BARBOSA",PSC,MG,"DEPUTADO ESTADUAL",130000001511
"SAMANTHA CAVANELAS PEDROSA",PSC,MG,"DEPUTADO ESTADUAL",130000001510
"CLARA LUCIA DE ANDRADE",PSC,MG,"DEPUTADO ESTADUAL",130000001509
"VALÉRIA DE SOUZA CAMPOS",PTC,MG,"DEPUTADO ESTADUAL",130000001507
"SINVAL LADEIRA",PTC,MG,"DEPUTADO ESTADUAL",130000001506
"SEBASTIÃO FERREIRA DA SILVA",PTC,MG,"DEPUTADO ESTADUAL",130000001505
"RODRIGO HENRIQUE DA SILVA",PTC,MG,"DEPUTADO ESTADUAL",130000001504
"RODRIGO DE MELO TEIXEIRA",PTC,MG,"DEPUTADO ESTADUAL",130000001503
"RODRIGO ANTONIO ROSATTI DE SOUZA",PTC,MG,"DEPUTADO ESTADUAL",130000001502
"NEYVAL JOSÉ DE ANDRADE",PTC,MG,"DEPUTADO ESTADUAL",130000001501
"MIQUÉIAS DE SOUZA",PTC,MG,"DEPUTADO ESTADUAL",130000001500
"MARIA VALDIRENE DA MOTTA",PTC,MG,"DEPUTADO ESTADUAL",130000001499
"MARIA DE LOURDES FERREIRA DA ROCHA SOARES DE MELO",PTC,MG,"DEPUTADO ESTADUAL",130000001498
"LUIZ OTAVIO FERNANDES COELHO",PTC,MG,"DEPUTADO ESTADUAL",130000001497
"LUCIO RODRIGUES LOPES",PTC,MG,"DEPUTADO ESTADUAL",130000001496
"JOSÉ GERALDO GROPPI",PTC,MG,"DEPUTADO ESTADUAL",130000001495
"JOEL GOMES MOREIRA FILHO",PTC,MG,"DEPUTADO ESTADUAL",130000001493
"JORGE BATISTA BENTO",PTC,MG,"DEPUTADO ESTADUAL",130000001494
"ISRAEL ALVES PEREIRA",PTC,MG,"DEPUTADO ESTADUAL",130000001492
"ISABELLA MARIANNE COSTA CAMPOS",PTC,MG,"DEPUTADO ESTADUAL",130000001491
"HERMES JOSÉ FERNANDES DE OLIVEIRA",PTC,MG,"DEPUTADO ESTADUAL",130000001490
"HELIO PINHEIRO DA SILVA",PTC,MG,"DEPUTADO ESTADUAL",130000001489
"HARLEY FABIANY JUNQUEIRA COBRA",PTC,MG,"DEPUTADO ESTADUAL",130000001488
"GUSTAVO DE SOUZA FURTADO",PTC,MG,"DEPUTADO ESTADUAL",130000001487
"GERALDO LUCAS DA SILVA",PTC,MG,"DEPUTADO ESTADUAL",130000001486
"EVANDRO FELISBERTO DOS REIS",PTC,MG,"DEPUTADO ESTADUAL",130000001485
"EMILIA DE ANDRADE REGIANE GUERRA",PTC,MG,"DEPUTADO ESTADUAL",130000001484
"ELIAS ALVES DE SOUZA",PTC,MG,"DEPUTADO ESTADUAL",130000001483
"CLEBERSON DE JESUS MATOS",PTC,MG,"DEPUTADO ESTADUAL",130000001482
"ANTONIO MARCOS LIMA MACIEL",PTC,MG,"DEPUTADO ESTADUAL",130000001481
"ANSELMO JOSÉ GOMES DOMINGOS",PTC,MG,"DEPUTADO ESTADUAL",130000001480
"ALEXANDRE MAGNO DE SOUZA PEREIRA",PTC,MG,"DEPUTADO ESTADUAL",130000001479
"ABRAHÃO HISSA SAFAR NETO",PTC,MG,"DEPUTADO ESTADUAL",130000001478
"WELTON LUIZ DE MELO",PTC,MG,"DEPUTADO FEDERAL",130000001477
"WATSON AGUIAR",PTC,MG,"DEPUTADO FEDERAL",130000001476
"WANDERSON MATOZINHO DE SOUZA",PTC,MG,"DEPUTADO FEDERAL",130000001475
"SUELY GOMES",PTC,MG,"DEPUTADO FEDERAL",130000001474
"ROBERTO DE QUEIROZ GONTIJO",PTC,MG,"DEPUTADO FEDERAL",130000001473
"OVIMAR DOS REIS SOUTO",PTC,MG,"DEPUTADO FEDERAL",130000001472
"MARÍLIA GONÇALVES ANDRADE DE OLIVEIRA",PTC,MG,"DEPUTADO FEDERAL",130000001471
"MARIA APARECIDA DA SILVEIRA DUARTE",PTC,MG,"DEPUTADO FEDERAL",130000001470
"MARCELO RODRIGUES DOS SANTOS",PTC,MG,"DEPUTADO FEDERAL",130000001469
"MARCELO CARDOSO OLIVEIRA",PTC,MG,"DEPUTADO FEDERAL",130000001468
"JOSÉ ROBERTO CORREIA FRANÇA",PTC,MG,"DEPUTADO FEDERAL",130000001467
"JACKSON EDUARDO DA SILVA",PTC,MG,"DEPUTADO FEDERAL",130000001466
"FLAVIO DONIZETE GONÇALVES",PTC,MG,"DEPUTADO FEDERAL",130000001465
"ESIO WILSON LEVINO DE ARAÚJO",PTC,MG,"DEPUTADO FEDERAL",130000001464
"EFRAIM LENINI SOARES FRAGA",PTC,MG,"DEPUTADO FEDERAL",130000001463
"EDSON CORREA BITENCOURT",PTC,MG,"DEPUTADO FEDERAL",130000001462
"VANDERLEI DORNELAS TOMAZ",PSC,MG,"DEPUTADO FEDERAL",130000001330
"TANIA RAQUEL DE QUEIROZ MUNIZ",PSC,MG,"DEPUTADO FEDERAL",130000001329
"SILVANA APARECIDA ELIAS",PSC,MG,"DEPUTADO FEDERAL",130000001328
"RUTE DE OLIVEIRA SOUZA",PSC,MG,"DEPUTADO FEDERAL",130000001327
"RAUL GUILHERME PLASSMANN",PSC,MG,"DEPUTADO FEDERAL",130000001326
"MOACIR PEREIRA COIMBRA",PSC,MG,"DEPUTADO FEDERAL",130000001325
"MARCOS ANTONIO ALVIM",PSC,MG,"DEPUTADO FEDERAL",130000001324
"MARCIO CALAFIORI RESENDE",PSC,MG,"DEPUTADO FEDERAL",130000001323
"LUIZ ANTONIO BARROSO RODRIGUES",PSC,MG,"DEPUTADO FEDERAL",130000001322
"JOSE VITOR DE RESENDE AGUIAR",PSC,MG,"DEPUTADO FEDERAL",130000001321
"JOSE DO CARMO DE LIMA BARBOSA",PSC,MG,"DEPUTADO FEDERAL",130000001320
"JOSÉ CARLOS DE SOUZA",PSC,MG,"DEPUTADO FEDERAL",130000001319
"HELENICE CUNHA DE LIMA",PSC,MG,"DEPUTADO FEDERAL",130000001318
"GILBERTO PIRES OLIVEIRA",PSC,MG,"DEPUTADO FEDERAL",130000001317
"FRANCISCO DONATO GALO",PSC,MG,"DEPUTADO FEDERAL",130000001316
"ANTONIO OLIBONI",PSC,MG,"DEPUTADO FEDERAL",130000001314
"ANDRE LUIZ ALMEIDA TURCI",PSC,MG,"DEPUTADO FEDERAL",130000001313
"ADRIANA PINHEIRO GODINHO",PSC,MG,"DEPUTADO FEDERAL",130000001312
"WILTON SILVA",PPL,MG,"DEPUTADO ESTADUAL",130000001310
"WADSON OLIVEIRA DA SILVA",PPL,MG,"DEPUTADO ESTADUAL",130000001309
"RONILZE DO ESPIRITO SANTO MARTINS",PPL,MG,"DEPUTADO ESTADUAL",130000001308
"ROGER ALBERTO DE ANDRADE",PPL,MG,"DEPUTADO ESTADUAL",130000001307
"EDSOM JOSÉ DE SOUZA",PTC,MG,"DEPUTADO ESTADUAL",130000001444
"BEATRIZ CAROLINA DRUMOND BARBOSA",PTC,MG,"DEPUTADO ESTADUAL",130000001443
"ANÍCIO VIEIRA TANNUS NETO",PTC,MG,"DEPUTADO ESTADUAL",130000001442
"ÁDILA VALDEMIRA SEVERINO DAS NEVES",PTC,MG,"DEPUTADO FEDERAL",130000001441
"WALTER MOURISSO",PTC,MG,"DEPUTADO FEDERAL",130000001440
"TANIA GERALDA DE SOUZA SILVA",PTC,MG,"DEPUTADO FEDERAL",130000001439
"SANDRA DE SOUZA CRUZ",PTC,MG,"DEPUTADO FEDERAL",130000001438
"SANDEMBERG SOARES PEREIRA",PTC,MG,"DEPUTADO FEDERAL",130000001437
"RONALDO TEIXEIRA DE CARVALHO",PTC,MG,"DEPUTADO FEDERAL",130000001436
"ROGÉRIO ALCÂNTARA DE MELO",PTC,MG,"DEPUTADO FEDERAL",130000001435
"MARIA APARECIDA DE OLIVEIRA EULALIO",PTC,MG,"DEPUTADO FEDERAL",130000001434
"MARCOS MOURA FRANCO",PTC,MG,"DEPUTADO FEDERAL",130000001433
"JOÃO GOMES DA SILVA",PTC,MG,"DEPUTADO FEDERAL",130000001432
"JOSÉ GAUDÊNCIO ROCHA DA CUNHA JÚNIOR",PTC,MG,"DEPUTADO FEDERAL",130000001431
"GERALDO MAGELO AUDRIANO",PTC,MG,"DEPUTADO FEDERAL",130000001430
"ELIZABETH SIMÕES",PTC,MG,"DEPUTADO FEDERAL",130000001429
"CLAUDIO ALFREDO DE LIMA NAVES",PTC,MG,"DEPUTADO FEDERAL",130000001428
"ANTONIO JOSÉ DA SILVA",PTC,MG,"DEPUTADO FEDERAL",130000001427
"ANDREIA JACQUELINE PACHECO",PTC,MG,"DEPUTADO FEDERAL",130000001426
"ALEXANDRE GOMES FERREIRA",PTC,MG,"DEPUTADO FEDERAL",130000001425
"MARIA JOSE RUGGIO STARLING",PSL,MG,"DEPUTADO ESTADUAL",130000001424
"MARIA FRANCISCA DO CARMO",PSL,MG,"DEPUTADO ESTADUAL",130000001423
"LUCIENE BEATRIZ FACHINELLI BARBOSA",PSL,MG,"DEPUTADO ESTADUAL",130000001422
"JOSE GERALDO DE OLIVEIRA",PSL,MG,"DEPUTADO ESTADUAL",130000001421
"HILDA MARIA DA SILVA",PSL,MG,"DEPUTADO ESTADUAL",130000001420
"EDSON AGUIAR DA SILVA",PSL,MG,"DEPUTADO ESTADUAL",130000001419
"DIVINO PEREIRA",PSL,MG,"DEPUTADO ESTADUAL",130000001418
"CORACI RAIMUNDO DE OLIVEIRA",PSL,MG,"DEPUTADO ESTADUAL",130000001417
"CARLOS ALBERTO NERY",PSL,MG,"DEPUTADO ESTADUAL",130000001416
"ALEXANDRE DE JESUS CAMPOS",PSL,MG,"DEPUTADO ESTADUAL",130000001415
"NELSON PAULINO DA COSTA",PSL,MG,"DEPUTADO FEDERAL",130000001413
"PEDRO WILSON ROCHA",PSL,MG,"DEPUTADO FEDERAL",130000001414
"JOSE ROBERTO FAGUNDES DOS SANTOS",PSL,MG,"DEPUTADO FEDERAL",130000001412
"JOSE ANTONIO TEIXEIRA DE MENDONÇA",PSL,MG,"DEPUTADO FEDERAL",130000001411
"GILSON LUNA DA SILVA",PRTB,MG,"DEPUTADO ESTADUAL",130000001272
"DURVAL BATISTA DE JESUS",PRTB,MG,"DEPUTADO ESTADUAL",130000001271
"DERIVALDO DAMAZIO PEREIRA",PRTB,MG,"DEPUTADO ESTADUAL",130000001270
"ANA PAULA CARVALHO FRANÇA",PRTB,MG,"DEPUTADO ESTADUAL",130000001269
"UBIRATAN JESUS DA SILVA",PRTB,MG,"DEPUTADO FEDERAL",130000001268
"ROBERTO SIMAO",PRTB,MG,"DEPUTADO FEDERAL",130000001267
"MAURO LUCIO DA SILVA",PRTB,MG,"DEPUTADO FEDERAL",130000001266
"MANOEL FERREIRA DA SILVA",PRTB,MG,"DEPUTADO FEDERAL",130000001265
"LUCAS GOMES ARCANJO",PRTB,MG,"DEPUTADO FEDERAL",130000001264
"EDSON APARECIDO DE SOUZA",PRTB,MG,"DEPUTADO FEDERAL",130000001263
"DJALBERT JOSE DE ALMEIDA",PRTB,MG,"DEPUTADO FEDERAL",130000001262
"ALBERTO GOMES DA SILVA",PRTB,MG,"DEPUTADO FEDERAL",130000001261
"ALEXANDRO DE SOUZA",PPL,MG,"1º SUPLENTE",130000001260
"SONIA FERREIRA DE AMORIM TERRA",PSB,MG,"DEPUTADO FEDERAL",130000001259
"SILVIA DORVINA DIAS REIS",PRTB,MG,VICE-GOVERNADOR,130000001258
"ISAIAS SILVESTRE",PSB,MG,"DEPUTADO FEDERAL",130000001257
"SAULO MIRANDA PINTO",PSB,MG,"DEPUTADO FEDERAL",130000001256
"JOAO CARLOS BEREGENO JUNIOR",PSL,MG,"DEPUTADO FEDERAL",130000001387
"GLEISER LUCIO BORONI SOARES",PSL,MG,"DEPUTADO FEDERAL",130000001386
"FABIO DOS SANTOS",PSL,MG,"DEPUTADO FEDERAL",130000001385
"DILZA MONICA DE CARVALHO",PSL,MG,"DEPUTADO FEDERAL",130000001384
"DANIEL FRAGA ALPES",PSL,MG,"DEPUTADO FEDERAL",130000001382
"DANIELLA CHRISTINA DE JESUS RIBEIRO",PSL,MG,"DEPUTADO FEDERAL",130000001383
"CARLOS EDUARDO DA CUNHA",PSL,MG,"DEPUTADO FEDERAL",130000001381
"ANTONIO EDUARDO MARTINS",PSL,MG,"DEPUTADO FEDERAL",130000001380
"ADEILSON QUINTINO DE SOUSA",PSL,MG,"DEPUTADO FEDERAL",130000001379
"WASHINGTON MAURICIO DAMIAO",PSL,MG,"DEPUTADO ESTADUAL",130000001378
"RODOLFO INACIO DUQUE NETO",PSL,MG,"DEPUTADO ESTADUAL",130000001376
"TOBIAS VIEIRA",PSL,MG,"DEPUTADO ESTADUAL",130000001377
"MARCUS SALVIO PIERONI",PSL,MG,"DEPUTADO FEDERAL",130000001375
"ENIO DORNELES SILVA",PSL,MG,"DEPUTADO FEDERAL",130000001374
"DIVA DOMINGOS DA SILVA",PSL,MG,"DEPUTADO FEDERAL",130000001373
"ANA LUCIA BARROSO DA SILVA",PSL,MG,"DEPUTADO FEDERAL",130000001371
"CELY PEREIRA DOS SANTOS",PSL,MG,"DEPUTADO FEDERAL",130000001372
"MARILZA ALVES DE FIGUEIREDO",PSC,MG,"DEPUTADO FEDERAL",130000001370
"VINICIUS DE RESENDE",PSC,MG,"DEPUTADO ESTADUAL",130000001369
"THALES VINICIUS RODRIGUES SILVA",PSC,MG,"DEPUTADO ESTADUAL",130000001368
"TATIANA APARECIDA DE SOUZA",PSC,MG,"DEPUTADO ESTADUAL",130000001367
"SANDRO LIMA DA SILVA RODRIGUES",PSC,MG,"DEPUTADO ESTADUAL",130000001366
"SANCHIRLES NOGUEIRA GONÇALVES DUARTE",PSC,MG,"DEPUTADO ESTADUAL",130000001365
"RENATO ASSUNÇÃO DE OLIVEIRA",PSC,MG,"DEPUTADO ESTADUAL",130000001364
"PATRICIA SOUZA DE OLIVEIRA",PSC,MG,"DEPUTADO ESTADUAL",130000001363
"PATRICE DE PADUA THOMAZ",PSC,MG,"DEPUTADO ESTADUAL",130000001362
"NORALDINO LUCIO DIAS JUNIOR",PSC,MG,"DEPUTADO ESTADUAL",130000001361
"MOACIR MARTINS DA COSTA JUNIOR",PSC,MG,"DEPUTADO ESTADUAL",130000001360
"MARIA ALVES DE FIGUEIREDO",PSC,MG,"DEPUTADO ESTADUAL",130000001359
"MARCELO DE ARAUJO",PSC,MG,"DEPUTADO ESTADUAL",130000001357
"LUIZ CESAR BARBABELLA MALTEZ",PSC,MG,"DEPUTADO ESTADUAL",130000001356
"LOURIVAL DONIZETI DE OLIVEIRA",PSC,MG,"DEPUTADO ESTADUAL",130000001355
"KÊNIA MÁRCIA ALVES RIBEIRO",PSC,MG,"DEPUTADO ESTADUAL",130000001354
"JUVENAL ALVES DE SOUZA",PSC,MG,"DEPUTADO ESTADUAL",130000001353
"JOSE EDUARDO VIEIRA MORAIS",PSC,MG,"DEPUTADO ESTADUAL",130000001352
"JOSE CARVALHO ALVIM",PSC,MG,"DEPUTADO ESTADUAL",130000001351
"JOANA MARIA DA SILVA DE SOUSA",PSC,MG,"DEPUTADO ESTADUAL",130000001350
"JEFERSON DOUGLAS SOARES ESTANISLAU",PSC,MG,"DEPUTADO ESTADUAL",130000001349
"ILACIR BICALHO DE BARROS",PSC,MG,"DEPUTADO ESTADUAL",130000001348
"GERALDO HENRIQUE DRUMMOND DINIZ",PSC,MG,"DEPUTADO ESTADUAL",130000001346
"GEAN GLEISON CARDOSO DA SILVA",PSC,MG,"DEPUTADO ESTADUAL",130000001345
"FLAVIO MARQUES BRAGA",PSC,MG,"DEPUTADO ESTADUAL",130000001344
"FABRICIO ALVES SOARES",PSC,MG,"DEPUTADO ESTADUAL",130000001343
"ELIANA DE CASTRO DA SILVA",PSC,MG,"DEPUTADO ESTADUAL",130000001342
"DAGOBERTO FERREIRA DE CARVALHO",PSC,MG,"DEPUTADO ESTADUAL",130000001341
"CRISTIANE FATIMA BARBOSA",PSC,MG,"DEPUTADO ESTADUAL",130000001340
"CLEANTES SILVA SOUZA",PSC,MG,"DEPUTADO ESTADUAL",130000001339
"CLAUDIANO CORREA DOS SANTOS",PSC,MG,"DEPUTADO ESTADUAL",130000001338
"CLAUDIA MARCIA DA SILVA",PSC,MG,"DEPUTADO ESTADUAL",130000001337
"CARLOS EDUARDO ASCHAR MIZAEL",PSC,MG,"DEPUTADO ESTADUAL",130000001336
"ARGENTINO CELESTINO DE ARAUJO FILHO",PSC,MG,"DEPUTADO ESTADUAL",130000001335
"APARECIDA PEREIRA DOS SANTOS ALMEIDA",PSC,MG,"DEPUTADO ESTADUAL",130000001334
"ANTONIO MARCOS DO NASCIMENTO",PSC,MG,"DEPUTADO ESTADUAL",130000001333
"ADRIANA KUTRAS",PSC,MG,"DEPUTADO ESTADUAL",130000001332
"WAGNER JOSE DA SILVA",PSC,MG,"DEPUTADO FEDERAL",130000001331
"RICARDO DE OLIVEIRA LOBATO",PSB,MG,"DEPUTADO FEDERAL",130000001254
"MARIENE PATRICIA RODRIGUES",PSB,MG,"DEPUTADO FEDERAL",130000001253
"MARIA RIBEIRO DE ANDRADA E OLIVEIRA FIGUEIREDO",PSB,MG,"DEPUTADO FEDERAL",130000001252
"GLEIBE JOSÉ TERRA",PSB,MG,"DEPUTADO FEDERAL",130000001251
"GERALDO SEBASTIÃO MAGELA DIAS",PSB,MG,"DEPUTADO FEDERAL",130000001250
"SONIA MARIA DE DEUS VIEIRA",PSB,MG,"DEPUTADO FEDERAL",130000001248
"MARIA PERPETUO SOCORRO DE MORAES",PSB,MG,"DEPUTADO FEDERAL",130000001247
"MARGARIDA LUIZA DE MATOS VIEIRA",PSB,MG,SENADOR,130000001246
"LEILA CARLA PETRATO MENESES",PSB,MG,"DEPUTADO ESTADUAL",130000001245
"DEMETRIO JUNQUEIRA FIGUEIREDO",PSB,MG,"DEPUTADO ESTADUAL",130000001244
"ADRIANO MATEUS FERREIRA",PSB,MG,"DEPUTADO FEDERAL",130000001243
"REGILAINE ALVES DE CARVALHO",PSB,MG,"DEPUTADO FEDERAL",130000001241
"FRANCISCA MARIA DA SILVA",PSB,MG,"DEPUTADO FEDERAL",130000001240
"ALVIMAR ROGERIO DE SOUZA",PSB,MG,"DEPUTADO FEDERAL",130000001239
"SANDRA RODRIGUES DA CRUZ",PSB,MG,"DEPUTADO ESTADUAL",130000001238
"ROSIMEIRE FELIZARDO RIBEIRO",PSB,MG,"DEPUTADO ESTADUAL",130000001237
"ROBERTO RIBEIRO GONÇALVES",PSB,MG,"DEPUTADO FEDERAL",130000001236
"MAXUEL DE OLIVEIRA SARDINHA",PSB,MG,"DEPUTADO ESTADUAL",130000001199
"MARCOS FERREIRA DOS SANTOS",PSB,MG,"DEPUTADO ESTADUAL",130000001198
"LEANDRO ANDRADE GENARO OLIVEIRA",PSB,MG,"DEPUTADO ESTADUAL",130000001197
"JOÃO DE OLIVEIRA NETO",PSB,MG,"DEPUTADO ESTADUAL",130000001196
"ELCIO SILVA DE OLIVEIRA",PSB,MG,"DEPUTADO ESTADUAL",130000001195
"CLEIDE SOARES DOS SANTOS",PSB,MG,"DEPUTADO ESTADUAL",130000001193
"CARLOS ALBERTO CAMILO DOS SANTOS",PSB,MG,"DEPUTADO ESTADUAL",130000001192
"ARMANDO FORTUNATO FILHO",PSB,MG,"DEPUTADO ESTADUAL",130000001191
"ANTONIO DOS REIS GONÇALVES LERIN",PSB,MG,"DEPUTADO ESTADUAL",130000001190
"STEFANO AGUIAR DOS SANTOS",PSB,MG,"DEPUTADO FEDERAL",130000001189
"ODAIR SANTOS JUNIOR",PPL,MG,"DEPUTADO ESTADUAL",130000001306
"JOSÉ RAFAEL ARCANJO",PPL,MG,"DEPUTADO ESTADUAL",130000001303
"JOSÉ CUSTODIO PINTO",PPL,MG,"DEPUTADO ESTADUAL",130000001302
"HAROLDO DARTAGNAN DE CARVALHO",PPL,MG,"DEPUTADO ESTADUAL",130000001300
"GERALDINO DE JESUS NUNES",PPL,MG,"DEPUTADO ESTADUAL",130000001299
"ANA PAULA BATISTA PINTO",PPL,MG,"DEPUTADO ESTADUAL",130000001298
"AGUINEL FERREIRA DA CRUZ",PPL,MG,"DEPUTADO ESTADUAL",130000001297
"ADILSON SILVA",PPL,MG,"DEPUTADO ESTADUAL",130000001296
"WILLIAN SOARES DO CARMO",PPL,MG,"DEPUTADO FEDERAL",130000001295
"WALTER FERREIRA DA COSTA",PPL,MG,"DEPUTADO FEDERAL",130000001294
"SIDENIR APARECIDO COELHO VENTURA",PPL,MG,"DEPUTADO FEDERAL",130000001293
"ROVILSON DE ASSIS PIMENTEL",PPL,MG,"DEPUTADO FEDERAL",130000001292
"HELDER DA CUNHA EVANGELISTA",PPL,MG,"DEPUTADO FEDERAL",130000001291
"FRANCISCO PANADÉS RUBIÓ",PPL,MG,"DEPUTADO FEDERAL",130000001289
"EDNA FERREIRA DE SALES OLIVEIRA",PPL,MG,"DEPUTADO FEDERAL",130000001288
"ROSELENE TOMAINO",PPL,MG,"DEPUTADO ESTADUAL",130000001287
"ELVIS ALVES DA COSTA",PPL,MG,"DEPUTADO ESTADUAL",130000001285
"ECKTON CARLOS DE OLIVEIRA",PPL,MG,"DEPUTADO ESTADUAL",130000001284
"ARILDO DA SILVEIRA MACHADO",PPL,MG,"DEPUTADO ESTADUAL",130000001283
